"id","no.cap","sex","age","aktiv","date","cap.recap","comment","x.coord","y.coord","elev.map.b","Distance","body","proc","date.of.catch","id","diff.days","rel.bodywidth","st.date","day","day.from.1st.catch"
"573",2,"m","juvenil","nest","2016-04-16","r","",738803.637038,326596.146268,244.467147827148,4.96035744534312,12.03,3.47,"2016-04-06","573",10,-0.378404471024395,2016-03-17,30,20
"600",2,"m","juvenil","nest","2016-04-07","r","",738798.276319,326592.282687,246.684448242188,1.54388099498807,12.93,3.62,"2016-04-07","600",0.5,0.735352865462589,2016-03-17,21,21
"602",2,"m","juvenil","nest","2016-04-11","r","",738792.599384,326594.531557,247.280868530273,5.47169414349918,12.29,2.92,"2016-04-07","602",4,-0.0566523515948222,2016-03-17,25,21
"620",2,"m","old","fight","2016-04-26","r","",738793.477005,326605.111192,249.245178222656,11.9373428879625,11.07,1.51,"2016-04-07","620",19,-1.56641229661051,2016-03-17,40,21
"623",2,"m","juvenil","nest","2016-04-11","r","",738778.115527,326604.653842,250.190292358398,16.827787723334,12.63,3.18,"2016-04-07","623",4,0.364100419966929,2016-03-17,25,21
"628",2,"m","old","travelled","2016-04-11","r","",738859.591821,326573.534235,230.332214355469,10.36784916731,10.82,1.69,"2016-04-07","628",4,-1.87578933452356,2016-03-17,25,21
"643",2,"m","old","fight","2016-04-22","r","",738975.596943,326517.919544,225.016235351562,18.103396015499,11.62,1.87,"2016-04-07","643",15,-0.885782813201799,2016-03-17,36,21
"650",2,"m","juvenil","travelled","2016-04-13","r","",738970.004532,326529.178624,220.966430664062,3.790062589409,11.92,2.57,"2016-04-11","650",2,-0.514530367706137,2016-03-17,27,25
"654",2,"m","old","travelled","2016-04-11","r","",738857.103194,326576.054284,233.133941650391,2.25467768021484,12.6,3.62,"2016-04-11","654",0.5,0.326975175417362,2016-03-17,25,25
"654",3,"m","old","travelled","2016-04-16","r","",738850.811986,326579.628377,231.413375854492,7.23465004788703,12.6,3.62,"2016-04-11","654",5,0.326975175417362,2016-03-17,30,25
"654",4,"m","old","nest","2016-05-02","r","",738832.634928,326578.794128,239.443359375,18.193884515588,12.6,3.62,"2016-04-11","654",16,0.326975175417362,2016-03-17,46,25
"654",5,"m","old","nest","2016-05-03","r","",738831.134008,326574.989572,240.383850097656,4.08939534753489,12.6,3.62,"2016-04-11","654",1,0.326975175417362,2016-03-17,47,25
"655",2,"m","old","nest","2016-04-12","r","",738831.227393,326583.443972,237.864929199219,12.2866475091967,11.01,1.48,"2016-04-11","655",1,-1.64066278570964,2016-03-17,26,25
"655",3,"m","old","fight","2016-05-04","r","",738795.962288,326588.243259,244.792541503906,35.5856639550987,11.01,1.48,"2016-04-11","655",22,-1.64066278570964,2016-03-17,48,25
"659",2,"m","juvenil","nest","2016-04-13","r","",738818.174776,326587.35955,239.905303955078,14.0326709279216,12.92,3.97,"2016-04-11","659",2,0.722977783946068,2016-03-17,27,25
"660",2,"m","juvenil","nest","2016-04-12","r","",738800.266833,326593.202917,246.466995239258,22.9246846295778,11.86,2.8,"2016-04-11","660",1,-0.58878085680527,2016-03-17,26,25
"662",2,"m","old","nest","2016-04-12","r","",738807.982999,326593.543381,243.300155639648,19.0003946411388,11.26,1.75,"2016-04-11","662",1,-1.33128574779659,2016-03-17,26,25
"667",2,"m","juvenil","nest","2016-04-13","r","",738804.424617,326598.04911,242.946914672852,4.37756031966648,11.75,2.22,"2016-04-11","667",2,-0.724906753487012,2016-03-17,27,25
"667",3,"m","juvenil","nest","2016-04-16","r","",738804.072193,326596.820263,244.736724853516,1.27822234164612,11.75,2.22,"2016-04-11","667",3,-0.724906753487012,2016-03-17,30,25
"672",2,"m","old","nest","2016-05-06","r","",738828.606715,326589.743605,242.176498413086,17.4748918485556,11.05,1.74,"2016-04-11","672",25,-1.59116245964355,2016-03-17,50,25
"714",2,"m","juvenil","nest","2016-04-15","r","",738792.159038,326608.761405,250.557434082031,4.70783803624964,13.04,4.02,"2016-04-11","714",4,0.871478762144331,2016-03-17,29,25
"718",2,"m","old","nest","2016-04-12","r","",738909.987514,326545.49889,222.706039428711,1.23974998717313,11.62,2.6,"2016-04-11","718",1,-0.885782813201799,2016-03-17,26,25
"725",2,"m","juvenil","nest","2016-04-15","r","",739014.543194,326505.503366,218.321044921875,21.2534460579771,11.89,2.95,"2016-04-11","725",4,-0.551655612255702,2016-03-17,29,25
"725",3,"m","juvenil","fight","2016-05-03","r","",739010.088901,326520.005334,226.501098632812,15.168702237635,11.89,2.95,"2016-04-11","725",18,-0.551655612255702,2016-03-17,47,25
"741",2,"m","juvenil","nest","2016-04-13","r","",738840.096741,326576.35016,237.456237792969,6.78707155418918,12.09,3.33,"2016-04-12","741",1,-0.304153981925262,2016-03-17,27,26
"741",3,"m","juvenil","nest","2016-04-13","r","",738839.347667,326576.783592,235.494689941406,0.865322351157693,12.09,3.33,"2016-04-12","741",0.5,-0.304153981925262,2016-03-17,27,26
"741",4,"m","juvenil","nest","2016-04-16","r","",738843.445456,326575.845284,236.068832397461,4.20330998143603,12.09,3.33,"2016-04-12","741",3,-0.304153981925262,2016-03-17,30,26
"746",2,"m","intermediate","travelled","2016-04-13","r","",738817.65689,326587.240405,241.385330200195,2.53258447806071,10.96,1.75,"2016-04-12","746",1,-1.70253819329225,2016-03-17,27,26
"746",3,"m","intermediate","travelled","2016-04-16","r","",738812.867874,326584.831459,247.315200805664,5.36007512547472,10.96,1.75,"2016-04-12","746",3,-1.70253819329225,2016-03-17,30,26
"746",4,"m","intermediate","nest","2016-04-23","r","",738805.831035,326588.616641,244.311462402344,7.98927471467943,10.96,1.75,"2016-04-12","746",7,-1.70253819329225,2016-03-17,37,26
"747",2,"m","juvenil","travelled","2016-04-12","r","",738815.037458,326583.752413,243.056167602539,2.656736650738,12.72,3.77,"2016-04-12","747",0.5,0.475476153615628,2016-03-17,26,26
"749",2,"m","old","nest","2016-04-21","r","",738801.219874,326593.996056,244.721405029297,6.74631577016974,13.35,3.94,"2016-04-12","749",9,1.25510628915652,2016-03-17,35,26
"750",2,"m","juvenil","nest","2016-04-15","r","",738784.20831,326609.195938,250.499923706055,2.52115994418635,12.15,3.74,"2016-04-12","750",3,-0.229903492826129,2016-03-17,29,26
"750",3,"m","juvenil","nest","2016-04-15","r","",738785.546085,326609.105171,247.601379394531,1.34067757963131,12.15,3.74,"2016-04-12","750",0.5,-0.229903492826129,2016-03-17,29,26
"750",4,"m","juvenil","nest","2016-04-16","r","",738786.1518,326608.335871,245.617889404297,0.979013923943013,12.15,3.74,"2016-04-12","750",1,-0.229903492826129,2016-03-17,30,26
"769",2,"m","old","fight","2016-04-16","r","",738899.754372,326544.674859,223.740783691406,3.79207147673973,12.94,3.51,"2016-04-12","769",4,0.747727946979111,2016-03-17,30,26
"774",2,"m","old","nest","2016-04-13","r","",738844.570129,326579.977755,235.515960693359,3.04971425858502,12.36,3.47,"2016-04-12","774",1,0.0299732190208325,2016-03-17,27,26
"774",3,"m","old","nest","2016-04-15","r","",738842.685535,326581.839714,236.89518737793,2.64892251106789,12.36,3.47,"2016-04-12","774",2,0.0299732190208325,2016-03-17,29,26
"774",4,"m","old","dicon","2016-04-16","r","",738842.490078,326580.05715,233.837051391602,1.79302036394026,12.36,3.47,"2016-04-12","774",1,0.0299732190208325,2016-03-17,30,26
"785",2,"m","old","fight","2016-04-22","r","",738839.174963,326568.661649,237.926467895508,21.4932435097438,11.89,2.69,"2016-04-12","785",10,-0.551655612255702,2016-03-17,36,26
"792",2,"m","juvenil","nest","2016-04-15","r","",738836.278214,326583.298802,236.971374511719,44.8502471825389,11.02,1.57,"2016-04-12","792",3,-1.62828770419312,2016-03-17,29,26
"817",2,"m","intermediate","travelled","2016-05-05","r","",738814.100198,326591.63493,246.029922485352,3.95225599398716,13.2,3.95,"2016-04-13","817",22,1.06948006640868,2016-03-17,49,27
"819",2,"m","intermediate","","2016-04-15","r","died",738794.946229,326606.134671,248.517395019531,14.3760224702692,11.72,1.85,"2016-04-13","819",2,-0.762031998036577,2016-03-17,29,27
"822",2,"m","juvenil","nest","2016-04-15","r","",738800.701988,326593.876912,244.497817993164,2.99370054337836,11.37,1.89,"2016-04-13","822",2,-1.19515985111485,2016-03-17,29,27
"822",3,"m","juvenil","travelled","2016-04-20","r","",738817.305551,326590.794176,244.215774536133,16.8851773326062,11.37,1.89,"2016-04-13","822",5,-1.19515985111485,2016-03-17,34,27
"822",4,"m","juvenil","travelled","2016-04-26","r","",738796.655738,326601.155766,247.461456298828,23.1006902679107,11.37,1.89,"2016-04-13","822",6,-1.19515985111485,2016-03-17,40,27
"828",2,"m","old","travelled","2016-04-16","r","",738792.099012,326602.976876,246.66845703125,3.77624319344452,13.26,4.08,"2016-04-13","828",3,1.14373055550782,2016-03-17,30,27
"828",3,"m","old","nest","2016-05-04","r","",738780.8228,326607.253374,246.577423095703,12.058378064691,13.26,4.08,"2016-04-13","828",18,1.14373055550782,2016-03-17,48,27
"846",2,"m","juvenil","travelled","2016-04-21","r","",738801.520182,326593.778202,244.721405029297,10.8068786616999,12.06,3.18,"2016-04-13","846",8,-0.341279226474828,2016-03-17,35,27
"856",2,"m","juvenil","fight","2016-04-22","r","",738839.116048,326567.659738,237.143981933594,18.335225321867,12.18,2.9,"2016-04-13","856",9,-0.192778248276564,2016-03-17,36,27
"856",3,"m","juvenil","nest","2016-05-02","r","",738844.290237,326578.861239,237.277603149414,12.3372302319519,12.18,2.9,"2016-04-13","856",10,-0.192778248276564,2016-03-17,46,27
"856",4,"m","juvenil","nest","2016-05-05","r","",738846.935819,326575.787469,235.464736938477,4.05499630267871,12.18,2.9,"2016-04-13","856",3,-0.192778248276564,2016-03-17,49,27
"861",2,"m","juvenil","fight","2016-04-15","r","",738917.013954,326532.704587,222.959732055664,10.8839136428807,12.45,3.98,"2016-04-13","861",2,0.141348952669531,2016-03-17,29,27
"862",2,"m","old","travelled","2016-04-15","r","",738917.659162,326539.054196,225.344375610352,24.0523294353368,11.65,2.23,"2016-04-13","862",2,-0.848657568652232,2016-03-17,29,27
"862",3,"m","old","nest","2016-04-16","r","",738912.434999,326535.971165,226.929656982422,6.06528121655838,11.65,2.23,"2016-04-13","862",1,-0.848657568652232,2016-03-17,30,27
"862",4,"m","old","travelled","2016-05-02","r","",738802.424998,326602.578681,249.260299682617,128.586810903977,11.65,2.23,"2016-04-13","862",16,-0.848657568652232,2016-03-17,46,27
"863",2,"m","old","travelled","2016-05-03","r","",738940.013693,326514.371339,221.78059387207,6.49182712287303,12.96,3.57,"2016-04-13","863",20,0.772478110012157,2016-03-17,47,27
"868",2,"m","juvenil","nest","2016-05-05","r","",739032.460269,326508.781108,222.724594116211,79.7161262863415,12.08,3.03,"2016-04-15","868",20,-0.316529063441784,2016-03-17,49,29
"870",2,"m","juvenil","","2016-04-28","r","died",738944.29288,326530.675491,222.959732055664,2.78935897854792,12.61,3.75,"2016-04-15","870",13,0.339350256933884,2016-03-17,42,29
"873",2,"m","juvenil","fight","2016-04-26","r","",738795.120191,326604.468982,249.214279174805,5.49798861855074,13.02,3.76,"2016-04-15","873",11,0.846728599111288,2016-03-17,40,29
"895",2,"m","juvenil","travelled","2016-04-15","r","",739002.148257,326519.772385,221.54020690918,12.017681004737,12.12,2.41,"2016-04-15","895",0.5,-0.267028737375697,2016-03-17,29,29
"897",2,"m","juvenil","travelled","2016-04-16","r","",738995.350001,326517.66616,220.097686767578,12.1488134489534,11.15,1.71,"2016-04-15","897",1,-1.46741164447833,2016-03-17,30,29
"903",2,"m","juvenil","monoc","2016-04-21","r","",738969.598357,326526.614264,224.140213012695,0.401082516708951,13.45,4.12,"2016-04-15","903",6,1.37885710432174,2016-03-17,35,29
"903",3,"m","juvenil","travelled","2016-05-12","r","",738981.740037,326524.019744,222.300918579102,12.4142209722066,13.45,4.12,"2016-04-15","903",21,1.37885710432174,2016-03-17,56,29
"906",2,"m","juvenil","travelled","2016-04-15","r","",738837.24613,326573.414738,237.676116943359,3.55905200018976,12.29,3.21,"2016-04-15","906",0.5,-0.0566523515948222,2016-03-17,29,29
"907",2,"m","juvenil","nest","2016-04-16","r","",738845.71586,326577.882044,236.687194824219,0.683958347026625,12.71,3.45,"2016-04-15","907",1,0.463101072099106,2016-03-17,30,29
"907",3,"m","juvenil","travelled","2016-04-21","r","",738844.970189,326578.093081,236.687194824219,0.774859410338061,12.71,3.45,"2016-04-15","907",5,0.463101072099106,2016-03-17,35,29
"920",2,"m","old","travelled","2016-05-04","r","",738856.788217,326572.379095,238.363800048828,7.15972708755937,12.4,3.91,"2016-04-15","920",19,0.0794735450869218,2016-03-17,48,29
"924",2,"m","intermediate","nest","2016-04-16","r","",738996.28317,326505.223453,217.131484985352,17.3798980686641,12.39,3.61,"2016-04-15","924",1,0.0670984635704,2016-03-17,30,29
"927",2,"m","intermediate","travelled","2016-05-05","r","",738986.213191,326517.971015,222.811096191406,8.67044287956853,11.25,1.59,"2016-04-15","927",20,-1.34366082931311,2016-03-17,49,29
"933",2,"m","juvenil","nest","2016-04-26","r","",738820.616991,326578.165376,239.48698425293,142.621951218808,13.15,3.9,"2016-04-16","933",10,1.00760465882608,2016-03-17,40,30
"952",2,"m","juvenil","travelled","2016-05-12","r","",738971.904095,326506.963071,221.522720336914,23.2105320622517,11.75,2.13,"2016-04-16","952",26,-0.724906753487012,2016-03-17,56,30
"963",2,"m","juvenil","travelled","2016-04-20","r","",738844.008644,326577.855921,238.312225341797,11.6544867649514,10.41,1.33,"2016-04-16","963",4,-2.38316767670097,2016-03-17,34,30
"964",2,"m","juvenil","travelled","2016-04-21","r","",738857.617677,326576.395828,233.133941650391,3.34095934458489,12.93,3.8,"2016-04-16","964",5,0.735352865462589,2016-03-17,35,30
"964",3,"m","juvenil","fight","2016-04-26","r","",738859.089251,326572.41431,234.34700012207,4.24422403403274,12.93,3.8,"2016-04-16","964",5,0.735352865462589,2016-03-17,40,30
"976",2,"m","juvenil","travelled","2016-05-04","r","",738819.316475,326590.380044,238.993957519531,22.2907287129178,12.21,2.2,"2016-04-16","976",18,-0.155653003726996,2016-03-17,48,30
"977",2,"m","intermediate","travelled","2016-04-20","r","",738808.426048,326598.555206,246.696746826172,7.29198200220199,13,3.85,"2016-04-16","977",4,0.821978436078244,2016-03-17,34,30
"979",2,"m","old","travelled","2016-04-20","r","",738781.646154,326592.250819,244.915908813477,17.2360479619091,12.09,3.09,"2016-04-16","979",4,-0.304153981925262,2016-03-17,34,30
"980",2,"m","old","nest","2016-05-04","r","",738778.222643,326597.648412,245.448028564453,12.0758393837596,11.3,1.92,"2016-04-16","980",18,-1.2817854217305,2016-03-17,48,30
"1056",2,"m","intermediate","nest","2016-04-20","r","",738923.63041,326532.138576,224.283630371094,1.89087631996883,12.29,3.41,"2016-04-20","1056",0.5,-0.0566523515948222,2016-03-17,34,34
"1069",2,"m","juvenil","travelled","2016-04-28","r","",739001.431991,326493.846375,220.311294555664,243.918497140559,12.22,3.18,"2016-04-20","1069",8,-0.143277922210475,2016-03-17,42,34
"1073",2,"m","juvenil","travelled","2016-05-04","r","",738911.080489,326546.850306,224.907470703125,5.26874301512367,12.34,3.49,"2016-04-20","1073",14,0.00522305598778891,2016-03-17,48,34
"1082",2,"m","juvenil","travelled","2016-04-26","r","",739027.876666,326488.134513,216.438629150391,28.7121113236378,10.4,0.99,"2016-04-20","1082",6,-2.39554275821749,2016-03-17,40,34
"1085",2,"m","juvenil","fight","2016-04-21","r","",738954.457657,326526.271057,222.812866210938,8.09990955051599,12.19,3.33,"2016-04-20","1085",1,-0.180403166760042,2016-03-17,35,34
"1087",2,"m","juvenil","nest","2016-04-28","r","",738900.74146,326543.24407,226.636932373047,9.62769177730616,12.86,3.68,"2016-04-20","1087",8,0.648727294846935,2016-03-17,42,34
"1094",2,"m","juvenil","nest","2016-05-02","r","",738784.468466,326592.182752,245.618087768555,11.643957935004,11.92,2.45,"2016-04-20","1094",12,-0.514530367706137,2016-03-17,46,34
"1109",2,"m","juvenil","nest","2016-04-22","r","",738823.319154,326581.098519,242.573699951172,1.09139382651359,11.91,2.69,"2016-04-21","1109",1,-0.526905449222659,2016-03-17,36,35
"1109",3,"m","juvenil","","2016-04-28","r","died",738823.116887,326579.760745,240.626190185547,1.35280697242127,11.91,2.69,"2016-04-21","1109",6,-0.526905449222659,2016-03-17,42,35
"1112",2,"m","juvenil","","2016-04-22","r","died",738802.10379,326594.454468,250.608795166016,0.314712402324146,13.42,4.03,"2016-04-21","1112",1,1.34173185977217,2016-03-17,36,35
"1134",2,"m","juvenil","travelled","2016-05-05","r","",738994.055397,326500.406705,219.9990234375,30.6250577968883,12.91,3.91,"2016-04-21","1134",14,0.710602702429546,2016-03-17,49,35
"1142",2,"m","juvenil","travelled","2016-05-06","r","",738784.144875,326603.633803,247.694061279297,7.77560533580612,12.92,4.17,"2016-04-21","1142",15,0.722977783946068,2016-03-17,50,35
"1175",2,"m","juvenil","travelled","2016-05-06","r","",738920.555433,326529.3109,223.53141784668,8.44115417304759,12.31,3.26,"2016-04-22","1175",14,-0.0319021885617764,2016-03-17,50,36
"1188",2,"m","juvenil","nest","2016-05-07","r","",738786.89924,326593.443379,249.221115112305,159.128049089078,13.67,4.06,"2016-04-22","1188",15,1.65110889768522,2016-03-17,51,36
"1211",2,"m","juvenil","nest","2016-04-28","r","",738789.03362,326604.375901,251.119659423828,0.929771400301171,13.58,4.1,"2016-04-26","1211",2,1.53973316403652,2016-03-17,42,40
"1224",2,"m","juvenil","nest","2016-05-05","r","",739013.775982,326492.589701,219.285461425781,5.49481415104654,12.88,3.6,"2016-04-26","1224",9,0.67347745787998,2016-03-17,49,40
"1235",2,"m","juvenil","travelled","2016-05-06","r","",738930.237787,326512.775697,219.698654174805,29.3382861040029,10.92,1.25,"2016-04-26","1235",10,-1.75203851935834,2016-03-17,50,40
"1244",2,"m","juvenil","travelled","2016-05-02","r","",738789.785493,326608.613884,249.921401977539,5.87864978999332,10.75,1.68,"2016-04-26","1244",6,-1.96241490513922,2016-03-17,46,40
"1248",2,"m","juvenil","travelled","2016-05-07","r","",738795.741212,326602.698906,246.119338989258,173.408750383535,11.41,2.28,"2016-04-26","1248",11,-1.14565952504876,2016-03-17,51,40
"1267",2,"m","juvenil","fight","2016-05-02","r","",739035.174296,326510.935969,219.798950195312,0.927403822364752,12.88,3.73,"2016-04-28","1267",4,0.67347745787998,2016-03-17,46,42
"1282",2,"m","juvenil","nest","2016-05-03","r","",738939.910509,326516.260555,219.655685424805,15.6282731672891,12.57,3.3,"2016-04-28","1282",5,0.289849930867796,2016-03-17,47,42
"1286",2,"m","juvenil","travelled","2016-05-23","r","",738976.900663,326520.052765,222.519607543945,48.2791592145265,11.25,2.44,"2016-04-28","1286",25,-1.34366082931311,2016-03-17,67,42
"1288",2,"m","juvenil","fight","2016-05-02","r","",739035.174296,326510.935969,219.798950195312,0,9.79,1.19,"2016-05-02","1288",0.5,-3.15042273072533,2016-03-17,46,46
"1297",2,"m","old","nest","2016-05-06","r","",738840.614628,326576.469308,238.378814697266,7.93183917599422,9.83,0.87,"2016-05-02","1297",4,-3.10092240465924,2016-03-17,50,46
"1321",2,"m","juvenil","travelled","2016-05-04","r","",738944.382903,326515.105609,222.974243164062,1.45315350235842,12.35,3.66,"2016-05-02","1321",2,0.0175981375043107,2016-03-17,48,46
"1357",2,"m","juvenil","fight","2016-05-06","r","",738783.921606,326608.524214,247.300964355469,19.4328885654019,12.93,3.94,"2016-05-03","1357",3,0.735352865462589,2016-03-17,50,47
"1357",3,"m","juvenil","nest","2016-05-07","r","",738776.472927,326600.402241,249.326644897461,11.0190037296172,12.93,3.94,"2016-05-03","1357",1,0.735352865462589,2016-03-17,51,47
"1363",2,"m","juvenil","travelled","2016-05-06","r","",738815.128079,326587.535391,243.325576782227,35.7452986715276,13.34,4.21,"2016-05-03","1363",3,1.24273120763999,2016-03-17,50,47
"1369",2,"m","intermediate","travelled","2016-05-04","r","",738800.671485,326581.308213,244.535415649414,5.26492109998193,13.12,3.85,"2016-05-03","1369",1,0.970479414276508,2016-03-17,48,47
"1485",2,"m","juvenil","travelled","2016-05-05","r","",738778.507648,326598.431333,247.723907470703,3.33083807680696,11.24,1.94,"2016-05-04","1485",1,-1.35603591082964,2016-03-17,49,48
"1544",2,"m","juvenil","nest","2016-05-06","r","",738774.502233,326603.041468,249.099472045898,1.20825304088061,12.9,3.97,"2016-05-05","1544",1,0.698227620913024,2016-03-17,50,49
"1565",2,"m","juvenil","travelled","2016-05-07","r","",738944.839984,326538.580727,226.894760131836,5.7808638277689,12.11,3.15,"2016-05-06","1565",1,-0.279403818892219,2016-03-17,51,50
"1565",3,"m","juvenil","travelled","2016-05-07","r","",738934.73485,326539.093276,221.890716552734,10.1168424048004,12.11,3.15,"2016-05-06","1565",0.5,-0.279403818892219,2016-03-17,51,50
"1602",2,"m","juvenil","fight","2016-05-16","r","",739018.279369,326508.786123,220.429336547852,14.3305253800119,12.6,3.6,"2016-05-06","1602",10,0.326975175417362,2016-03-17,60,50
"1602",3,"m","juvenil","nest","2016-05-19","r","",739019.197378,326507.020624,221.235290527344,1.98965354138283,12.6,3.6,"2016-05-06","1602",3,0.326975175417362,2016-03-17,63,50
"1653",2,"m","juvenil","travelled","2016-05-12","r","",738794.339411,326602.121352,247.112548828125,2.72794682515126,10.68,1.02,"2016-05-07","1653",5,-2.04904047575487,2016-03-17,56,51
"1653",3,"m","juvenil","","2016-05-16","r","died",738792.0724,326599.862216,247.315719604492,3.20006798439527,10.68,1.02,"2016-05-07","1653",4,-2.04904047575487,2016-03-17,60,51
"1715",2,"m","juvenil","nest","2016-05-18","r","",738777.30132,326599.636344,248.660003662109,1.44745501017458,13.25,4.3,"2016-05-16","1715",2,1.1313554739913,2016-03-17,62,60
"1738",2,"m","juvenil","nest","2016-05-18","r","",738841.530871,326574.814978,234.676864624023,1.536092951546,12.7,3.7,"2016-05-17","1738",1,0.450725990582582,2016-03-17,62,61
