"","id","lon","lat","ele","date","sex","age","body","proc"
"843",446,738808.704855165,326594.88910152,248.370148,"2016-04-02","m","juvenil",11.99,2.53
"844",447,738798.538611383,326599.404989771,249.562729,"2016-04-02","m","old",11.38,1.96
"845",447,738797.256352886,326600.720058759,250.64827,"2016-04-02","m","old",11.38,1.96
"846",448,738792.279775,326600.866397347,251.750626,"2016-04-02","m","juvenil",11.83,2.24
"847",448,738800.138184694,326596.760094567,246.795197,"2016-04-07","m","juvenil",11.83,2.24
"848",448,738802.272047417,326598.016186856,244.95047,"2016-04-12","m","juvenil",11.83,2.24
"849",448,738801.54338744,326597.115256016,241.958862,"2016-04-13","m","juvenil",11.83,2.24
"850",448,738801.371124609,326598.669747519,246.009521,"2016-04-06","m","juvenil",11.83,2.24
"851",449,738795.06297005,326603.355873441,244.807327,"2016-04-02","f","old",11.41,0
"852",449,738794.118432391,326602.006748851,249.256332,"2016-04-03","f","old",11.41,0
"853",449,738808.835209269,326591.220726584,244.063461,"2016-04-06","f","old",11.41,0
"854",449,738794.241377031,326603.676978521,250.179001,"2016-04-02","f","old",11.41,0
"855",449,738779.37339122,326609.789346953,246.173416,"2016-04-13","f","old",11.41,0
"856",449,738785.056516948,326611.989490883,247.61879,"2016-04-11","f","old",11.41,0
"857",450,738778.466256682,326605.993884331,250.547852,"2016-04-02","m","juvenil",12.5,3.59
"858",451,738779.260644121,326607.451933758,250.270111,"2016-04-02","f","juvenil",12.63,0
"859",451,738779.982505022,326608.797651037,247.108109,"2016-04-02","f","juvenil",12.63,0
"860",451,738778.702538121,326605.107710831,248.503494,"2016-04-03","f","juvenil",12.63,0
"861",451,738776.762448727,326605.745386014,245.855347,"2016-04-12","f","juvenil",12.63,0
"862",451,738777.590841407,326604.979489261,246.189301,"2016-04-13","f","juvenil",12.63,0
"863",451,738780.42845,326603.910644874,244.090347,"2016-04-16","f","juvenil",12.63,0
"864",451,738778.160849621,326606.545331003,248.203369,"2016-04-11","f","juvenil",12.63,0
"865",451,738776.934704805,326604.190893725,251.157349,"2016-04-28","f","juvenil",12.63,0
"866",451,738779.800632535,326606.12551098,247.481277,"2016-04-26","f","juvenil",12.63,0
"867",452,738856.949309887,326426.011748606,215.022095,"2016-04-02","f","intermediate",12.25,0
"868",452,738857.740300383,326427.692201926,210.966095,"2016-04-13","f","intermediate",12.25,0
"869",453,738860.691782386,326433.743425301,214.888092,"2016-04-02","m","juvenil",12.96,3.6
"870",454,738887.373957529,326456.174036752,214.12825,"2016-04-02","m","juvenil",12.18,3.31
"871",454,738867.7783236,326450.980261308,226.105606,"2016-04-02","m","juvenil",12.18,3.31
"872",455,738867.073089807,326438.846134752,218.332138,"2016-04-02","f","juvenil",12.56,0
"873",455,738867.82048147,326438.523904133,213.577057,"2016-04-07","f","juvenil",12.56,0
"874",456,738898.3522465,326510.174172003,220.035065,"2016-04-02","m","juvenil",12.94,3.46
"875",457,738934.909567588,326532.533777001,226.130341,"2016-04-02","m","juvenil",13.44,3.8
"876",458,738994.505112532,326504.973753232,218.886261,"2016-04-02","m","juvenil",12.54,3.81
"877",459,738813.372011926,326600.410432208,243.148911,"2016-04-02","m","juvenil",12.05,3.21
"878",459,738809.649390681,326596.23822844,240.547668,"2016-04-15","m","juvenil",12.05,3.21
"879",459,738809.564959008,326596.90427678,243.819092,"2016-04-13","m","juvenil",12.05,3.21
"880",460,738812.577631966,326598.952378156,246.618927,"2016-04-02","m","juvenil",11.63,2.42
"881",460,738820.398793957,326582.722193391,242.691818,"2016-04-03","m","juvenil",11.63,2.42
"882",460,738829.244759812,326586.861561017,241.906143,"2016-04-07","m","juvenil",11.63,2.42
"883",460,738828.757495987,326584.740863643,239.730042,"2016-04-06","m","juvenil",11.63,2.42
"884",461,738792.411222815,326601.98064052,246.470444,"2016-04-02","m","juvenil",13.01,3.2
"885",462,738773.659119571,326599.914325314,246.03537,"2016-04-02","f","juvenil",12,0
"886",463,738788.654578761,326600.032395973,246.690796,"2016-04-02","f","juvenil",10.91,0
"887",464,738789.663735798,326597.156022637,246.098831,"2016-04-02","f","juvenil",11.46,0
"888",465,738794.160946262,326599.22681661,249.970459,"2016-04-02","f","juvenil",12.55,0
"889",466,738803.307817716,326598.25447516,244.981583,"2016-04-02","f","juvenil",11.18,0
"890",467,738888.88039473,326517.814787078,225.01297,"2016-04-02","m","intermediate",12.86,3.4
"891",468,738858.831122311,326458.295284466,225.14325,"2016-04-02","f","intermediate",11.71,0
"892",469,738907.558129276,326534.450582776,222.26767,"2016-04-02","f","old",10.65,0
"893",469,738911.449610168,326537.290754817,229.997391,"2016-04-23","f","old",10.65,0
"894",470,738862.63584352,326403.74290824,210.159332,"2016-04-03","m","juvenil",13.14,3.55
"895",471,738871.00835801,326467.935632428,223.093521,"2016-04-03","f","juvenil",10.48,0
"896",472,738862.806862959,326475.039617066,223.250336,"2016-04-03","f","intermediate",11.96,0
"897",473,738887.595721059,326524.134846895,225.022568,"2016-04-03","m","juvenil",11.65,2.42
"898",474,738831.332685962,326591.119990322,240.993561,"2016-04-03","m","juvenil",10.37,1.37
"899",475,738810.473297967,326590.912112539,246.353073,"2016-04-03","f","juvenil",11.63,0
"900",475,738807.758009132,326598.544987835,251.79155,"2016-04-15","f","juvenil",11.63,0
"901",476,738810.485204022,326590.133731585,246.445572,"2016-04-03","m","old",13.38,3.76
"902",477,738805.467798086,326592.948793574,248.865158,"2016-04-03","f","juvenil",11.6,0
"903",478,738801.476567562,326591.775515877,248.750961,"2016-04-03","f","juvenil",12.12,0
"904",478,738824.299867277,326589.788939552,241.27095,"2016-04-11","f","juvenil",12.12,0
"905",478,738827.850838536,326590.621827574,240.795013,"2016-04-12","f","juvenil",12.12,0
"906",478,738826.47455562,326588.376306103,238.22876,"2016-04-13","f","juvenil",12.12,0
"907",478,738826.443934545,326590.377857037,241.496429,"2016-04-13","f","juvenil",12.12,0
"908",479,738803.44156986,326594.363705472,246.075058,"2016-04-03","f","juvenil",11.16,0
"909",479,738817.118592137,326588.455626411,245.372452,"2016-04-06","f","juvenil",11.16,0
"910",480,738809.629591281,326592.67878007,239.997772,"2016-04-12","m","juvenil",12.29,3.49
"911",480,738808.89582923,326592.111440171,240.317505,"2016-04-13","m","juvenil",12.29,3.49
"912",480,738810.19619049,326594.467019429,243.759552,"2016-04-13","m","juvenil",12.29,3.49
"913",480,738801.488965178,326600.673569181,249.215683,"2016-04-03","m","juvenil",12.29,3.49
"914",481,738801.568293789,326600.341112571,248.862228,"2016-04-03","m","juvenil",12.8,3.62
"915",482,738799.869587044,326599.75901561,250.80864,"2016-04-03","m","juvenil",11.89,3.01
"916",483,738797.817853149,326602.84188885,247.555084,"2016-04-03","f","old",11.26,0
"917",483,738794.58419817,326600.679192328,250.632675,"2016-04-06","f","old",11.26,0
"918",484,738794.215868665,326605.344937893,249.121338,"2016-04-03","m","juvenil",13.29,3.89
"919",485,738778.131945364,326608.435685065,254.11142,"2016-04-03","f","old",12.52,0
"920",486,738778.056018694,326608.545747413,254.073944,"2016-04-03","m","juvenil",12.58,3.73
"921",486,738798.811812814,326586.396042737,247.569397,"2016-04-03","m","juvenil",12.58,3.73
"922",487,738784.574340554,326609.535205085,249.597397,"2016-04-03","f","juvenil",11.68,0
"923",488,738803.056340627,326585.571173342,251.761047,"2016-04-03","m","juvenil",12.15,3.42
"924",488,738803.998083333,326582.24887831,249.080276,"2016-04-03","m","juvenil",12.15,3.42
"925",489,738839.73581552,326575.67729817,237.84314,"2016-04-03","m","juvenil",13.85,3.91
"926",490,738841.128474046,326581.704665415,236.617676,"2016-04-03","f","old",NA,NA
"927",491,738857.605363763,326567.497775556,232.557983,"2016-04-03","m","juvenil",13.25,3.87
"928",492,738875.511743668,326561.765783888,230.690247,"2016-04-03","m","old",13.08,3.92
"929",493,738895.590836833,326545.056005376,226.31604,"2016-04-03","f","old",11.93,0
"930",494,739016.390502219,326515.764232466,221.786743,"2016-04-03","f","juvenil",11.75,0
"931",495,739017.151531118,326514.552443537,220.563416,"2016-04-03","f","juvenil",12.32,0
"932",495,739013.370112209,326509.378198111,223.079651,"2016-04-22","f","juvenil",12.32,0
"933",496,739016.638479274,326494.746828501,218.870331,"2016-04-03","m","juvenil",13.08,4.03
"934",497,739023.33629266,326513.090141106,221.102478,"2016-04-03","f","juvenil",11.33,0
"935",498,738820.765905641,326587.844080951,242.104004,"2016-04-03","m","juvenil",11.07,1.3
"936",499,738808.330320543,326595.105819388,242.42244,"2016-04-03","f","old",11.99,0
"937",500,738804.255755397,326599.381206652,246.164886,"2016-04-07","m","old",12.15,3.66
"938",500,738803.257401362,326596.696577894,245.041229,"2016-04-03","m","old",12.15,3.66
"939",501,738781.704427799,326612.716796151,247.113281,"2016-04-03","f","juvenil",11.92,0
"940",502,738782.898851026,326612.290167026,247.506836,"2016-04-03","m","intermediate",13.52,4.23
"941",502,738779.602342742,326599.671527987,252.240921,"2016-04-06","m","intermediate",13.52,4.23
"942",504,738783.209359302,326611.405128692,246.292206,"2016-04-03","f","intermediate",11.55,0
"943",505,738783.924485216,326598.625384924,247.366043,"2016-04-03","m","juvenil",12.89,3.71
"944",506,738796.164561086,326589.58103196,244.598129,"2016-04-03","m","juvenil",11.77,2.54
"945",507,738813.883849175,326581.510301034,247.337738,"2016-04-03","m","juvenil",12.61,3.53
"946",508,738812.377202176,326582.933157624,245.196625,"2016-04-07","m","juvenil",13.32,3.88
"947",508,738823.813846823,326577.880611597,240.112,"2016-04-03","m","juvenil",13.32,3.88
"948",510,738834.97572136,326571.377981105,235.575531,"2016-04-03","f","old",9.9,0
"949",511,738858.24237457,326559.833117,231.008484,"2016-04-03","f","old",12.58,0
"950",511,738860.192046829,326563.422100696,234.651779,"2016-04-15","f","old",12.58,0
"951",512,738878.486462417,326508.090471539,223.978668,"2016-04-03","f","old",11.85,0
"952",513,738857.673452202,326461.169371973,221.357254,"2016-04-03","f","old",11.8,0
"953",514,738851.224322464,326445.944319892,216.265686,"2016-04-03","m","old",13.02,3.8
"954",515,739034.410650283,326507.476335663,221.529572,"2016-04-06","m","juvenil",12.26,3.17
"955",516,739021.95836044,326510.955771249,225.830383,"2016-04-06","m","juvenil",12.78,3.84
"956",517,738986.58697964,326522.648123181,226.605209,"2016-04-06","f","old",11.89,0
"957",518,738918.002351578,326545.732849455,230.234268,"2016-04-06","m","old",13.11,3.91
"958",519,738855.738830736,326573.030375373,238.956696,"2016-04-06","f","old",10.29,0
"959",520,738834.628844002,326579.491974388,242.7659,"2016-04-06","m","juvenil",12.34,3.48
"960",521,738829.310480385,326587.418682982,243.936127,"2016-04-06","m","old",11.93,1.91
"961",521,738822.851057205,326587.431086129,244.132416,"2016-04-06","m","old",11.93,1.91
"962",521,738779.479922869,326607.677733256,248.789246,"2016-05-07","m","old",11.93,1.91
"963",523,738842.240811915,326576.939083744,239.351089,"2016-04-07","m","juvenil",12.65,3.65
"964",523,738843.811485713,326576.184554319,238.135437,"2016-04-07","m","juvenil",12.65,3.65
"965",523,738845.783281001,326578.327969016,242.828339,"2016-04-07","m","juvenil",12.65,3.65
"966",524,738817.250035546,326589.56987008,245.625595,"2016-04-06","f","juvenil",11.89,0
"967",525,738814.759732941,326592.201135373,244.911377,"2016-04-06","m","juvenil",10.97,1.53
"968",525,738994.660560707,326514.207670315,218.537292,"2016-05-16","m","juvenil",10.97,1.53
"969",526,738806.68433746,326591.076604727,246.428024,"2016-04-06","m","juvenil",13.51,3.41
"970",527,738798.800405782,326596.850857817,248.243393,"2016-04-06","f","juvenil",11.58,0
"971",528,738791.10175831,326605.074867555,252.506897,"2016-04-06","f","intermediate",11.58,0
"972",529,738758.894834259,326613.813961836,249.55954,"2016-04-06","f","old",11.87,0
"973",530,738774.090877385,326600.810713058,250.896698,"2016-04-06","m","juvenil",12.49,3.55
"974",530,738774.194006829,326598.92149394,247.637878,"2016-04-07","m","juvenil",12.49,3.55
"975",530,738775.290403031,326600.050490505,244.658905,"2016-04-11","m","juvenil",12.49,3.55
"976",530,738777.848109815,326597.865132287,244.858337,"2016-04-12","m","juvenil",12.49,3.55
"977",531,738772.354765112,326602.674964661,248.629776,"2016-04-07","f","old",12.38,0
"978",531,738775.735179777,326604.951115954,250.291534,"2016-04-06","f","old",12.38,0
"979",532,738783.920495206,326603.74159542,248.64386,"2016-04-06","f","old",11.54,0
"980",533,738828.037344334,326583.283943182,240.377625,"2016-04-06","m","juvenil",12.11,3.05
"981",533,738821.806780304,326587.748780723,240.213257,"2016-04-06","m","juvenil",12.11,3.05
"982",534,738841.326609609,326432.890973876,222.288879,"2016-04-06","m","old",12.79,3.69
"983",535,738841.363169726,326411.091782889,215.718048,"2016-04-06","m","intermediate",12.77,3.46
"984",537,738866.09384864,326444.61475544,213.920349,"2016-04-06","f","old",11.93,0
"985",538,738923.235842069,326519.11940773,218.89386,"2016-04-06","m","intermediate",13.87,4.02
"986",539,738925.211034577,326521.040454435,223.560898,"2016-04-06","f","intermediate",10.3,0
"987",540,738939.982314679,326521.266702989,220.052856,"2016-04-06","f","juvenil",12.36,0
"988",541,738905.877773736,326547.215531763,225.273712,"2016-04-06","f","juvenil",12.3,0
"989",541,738903.181757558,326548.731376515,225.393509,"2016-04-13","f","juvenil",12.3,0
"990",542,738877.29629698,326576.140906616,227.697311,"2016-04-06","f","old",10.44,0
"991",543,738805.083058891,326593.832695338,244.213608,"2016-04-06","m","juvenil",11.8,2.24
"992",544,738800.600550886,326595.654933128,245.861649,"2016-04-06","f","juvenil",12.11,0
"993",545,738793.114375511,326604.549529605,246.386185,"2016-04-06","f","intermediate",12.28,0
"994",546,738758.051146502,326615.580637058,248.130173,"2016-04-06","f","juvenil",11.88,0
"995",547,738859.33232735,326406.139261485,216.63623,"2016-04-06","f","old",12.6,0
"996",548,738849.483035579,326448.142138647,221.267456,"2016-04-06","m","old",12.61,3.99
"997",549,738864.418805453,326481.292789619,224.900421,"2016-04-06","m","old",12.11,3.03
"998",550,738868.441122473,326490.140989632,224.254776,"2016-04-06","f","old",11.2,0
"999",550,738827.98290596,326586.842255868,240.163879,"2016-04-28","f","old",11.2,0
"1000",551,738880.255343934,326513.789935815,223.093658,"2016-04-06","m","juvenil",12.98,3.95
"1001",552,738895.492096649,326527.258766914,221.987183,"2016-04-06","m","intermediate",12.07,2.97
"1002",553,738896.619128515,326526.386236041,221.233627,"2016-04-06","m","old",10.99,1.6
"1003",554,738897.365480337,326545.528069464,228.251282,"2016-04-06","f","old",12.07,0
"1004",555,738838.938466928,326584.118068733,245.892548,"2016-04-07","f","old",11.5,0
"1005",555,738843.424399214,326582.07346614,235.39473,"2016-04-06","f","old",11.5,0
"1006",556,738837.255071341,326582.535185462,237.217743,"2016-04-06","f","old",11.63,0
"1007",557,738823.61203637,326586.219271404,239.851196,"2016-04-06","f","old",11.57,0
"1008",557,738790.336959034,326582.262397051,245.685455,"2016-04-11","f","old",11.57,0
"1009",558,738816.227872016,326588.442001081,242.97171,"2016-04-06","f","old",10.98,0
"1010",559,738810.390567004,326591.466963577,242.516098,"2016-04-06","m","juvenil",12.98,3.91
"1011",559,738830.727592498,326586.995470583,238.043396,"2016-04-12","m","juvenil",12.98,3.91
"1012",559,738830.373471469,326585.877819757,239.544159,"2016-04-15","m","juvenil",12.98,3.91
"1013",559,738830.147388859,326586.096807448,242.796692,"2016-04-20","m","juvenil",12.98,3.91
"1014",559,738829.747334357,326587.981482999,242.802536,"2016-04-15","m","juvenil",12.98,3.91
"1015",560,738806.294495607,326592.294098248,240.901688,"2016-04-06","m","old",11.01,1.37
"1016",560,738800.440192997,326596.431043649,250.664856,"2016-04-15","m","old",11.01,1.37
"1017",560,738804.637699244,326593.825883578,243.229996,"2016-04-13","m","old",11.01,1.37
"1018",561,738818.861991257,326595.823033293,242.353073,"2016-04-06","f","old",12.32,0
"1019",562,738822.768325017,326587.985936983,238.827591,"2016-04-06","m","juvenil",13.04,3.82
"1020",563,738824.053371544,326591.342294785,240.044418,"2016-04-06","m","old",12.2,2.74
"1021",564,738824.158218465,326589.341879368,242.255081,"2016-04-06","m","old",10.31,0.84
"1022",566,738809.784847935,326592.236261656,240.302811,"2016-04-06","m","juvenil",13.01,3.94
"1023",567,738809.145112208,326595.229505441,243.370941,"2016-04-06","f","juvenil",11.5,0
"1024",567,738840.316018782,326576.575962221,239.694656,"2016-04-16","f","juvenil",11.5,0
"1025",567,738824.364054784,326575.887009542,244.321259,"2016-04-23","f","juvenil",11.5,0
"1026",567,738808.397743828,326595.551743857,247.162949,"2016-04-11","f","juvenil",11.5,0
"1027",568,738808.640833555,326594.220782488,245.655823,"2016-04-06","f","old",12.5,0
"1028",568,738809.50604007,326595.902365888,247.343903,"2016-04-11","f","old",12.5,0
"1029",568,738809.819954931,326594.794934483,247.085388,"2016-04-07","f","old",12.5,0
"1030",569,738793.668569208,326597.439713926,247.560013,"2016-04-06","f","intermediate",11.79,0
"1031",570,738807.665682844,326594.873206822,247.967026,"2016-04-06","m","juvenil",11.03,1.35
"1032",571,738804.305077098,326596.156485383,244.337799,"2016-04-11","m","juvenil",12.89,3.77
"1033",571,738805.641155501,326596.176920687,241.504745,"2016-04-12","m","juvenil",12.89,3.77
"1034",571,738799.586888561,326593.971080604,245.710541,"2016-04-06","m","juvenil",12.89,3.77
